shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
421,421,15/07/2024,UPS,TRK311170,17/07/2024,Pending
422,422,04/08/2024,DHL,TRK626183,07/08/2024,Delivered
423,423,14/01/2024,FedEx,TRK259022,20/01/2024,Shipped
424,424,08/08/2024,UPS,TRK924084,11/08/2024,Delivered
425,425,23/07/2024,DHL,TRK706699,30/07/2024,Delivered
426,426,04/01/2024,FedEx,TRK642088,05/01/2024,Pending
427,427,03/08/2024,UPS,TRK269438,07/08/2024,Cancelled
428,428,26/08/2024,DHL,TRK275277,31/08/2024,Shipped
429,429,24/10/2024,FedEx,TRK655388,30/10/2024,Delivered
430,430,07/03/2024,UPS,TRK203139,14/03/2024,Pending
431,431,16/06/2024,DHL,TRK773110,22/06/2024,Shipped
432,432,31/01/2024,FedEx,TRK488158,05/02/2024,Delivered
433,433,24/05/2024,UPS,TRK280799,26/05/2024,Delivered
434,434,11/04/2024,DHL,TRK556815,16/04/2024,Delivered
435,435,27/06/2024,FedEx,TRK340641,30/06/2024,Delivered
436,436,23/09/2024,UPS,TRK773942,01/10/2024,Delivered
437,437,18/07/2024,DHL,TRK496847,22/07/2024,Shipped
438,438,21/01/2024,FedEx,TRK245438,24/01/2024,Pending
439,439,13/09/2024,UPS,TRK455117,15/09/2024,Shipped
440,440,25/07/2024,DHL,TRK958649,01/08/2024,Shipped
441,441,27/04/2024,FedEx,TRK202721,30/04/2024,Shipped
442,442,28/12/2023,UPS,TRK485031,04/01/2024,Delivered
443,443,13/08/2024,DHL,TRK450288,15/08/2024,Pending
444,444,17/02/2024,FedEx,TRK892758,18/02/2024,Delivered
445,445,16/09/2024,UPS,TRK731193,20/09/2024,Pending
446,446,29/06/2024,DHL,TRK617617,06/07/2024,Pending
447,447,26/05/2024,FedEx,TRK448368,29/05/2024,Shipped
448,448,23/04/2024,UPS,TRK932532,26/04/2024,Delivered
449,449,11/08/2024,DHL,TRK168148,15/08/2024,Pending
450,450,06/09/2024,FedEx,TRK897073,11/09/2024,Shipped
451,451,11/02/2024,UPS,TRK672360,15/02/2024,Delivered
452,452,23/12/2023,DHL,TRK946833,29/12/2023,Delivered
453,453,22/07/2024,FedEx,TRK926699,29/07/2024,Shipped
454,454,10/08/2024,UPS,TRK226053,12/08/2024,Delivered
455,455,17/08/2024,DHL,TRK947783,19/08/2024,Shipped
456,456,04/02/2024,FedEx,TRK308298,11/02/2024,Shipped
457,457,30/08/2024,UPS,TRK328829,04/09/2024,Delivered
458,458,12/07/2024,DHL,TRK396211,20/07/2024,Shipped
459,459,31/07/2024,FedEx,TRK115558,03/08/2024,Shipped
460,460,12/08/2024,UPS,TRK795317,18/08/2024,Shipped
461,461,08/02/2024,DHL,TRK946614,13/02/2024,Shipped
462,462,26/10/2024,FedEx,TRK744128,31/10/2024,Pending
463,463,24/01/2024,UPS,TRK576158,31/01/2024,Delivered
464,464,01/03/2024,DHL,TRK395116,03/03/2024,Delivered
465,465,20/09/2024,FedEx,TRK664458,27/09/2024,Shipped
466,466,01/01/2024,UPS,TRK845206,04/01/2024,Delivered
467,467,03/02/2024,DHL,TRK765302,10/02/2024,Delivered
468,468,20/12/2023,FedEx,TRK584670,25/12/2023,Delivered
469,469,23/12/2023,UPS,TRK430705,30/12/2023,Shipped
470,470,14/02/2024,DHL,TRK059592,21/02/2024,Delivered
471,471,14/06/2024,FedEx,TRK818794,21/06/2024,Shipped
472,472,20/11/2023,UPS,TRK065834,25/11/2023,Shipped
473,473,20/04/2024,DHL,TRK946837,22/04/2024,Pending
474,474,05/10/2024,FedEx,TRK957898,12/10/2024,Shipped
475,475,27/10/2024,UPS,TRK062814,31/10/2024,Shipped
476,476,16/01/2024,DHL,TRK704316,23/01/2024,Delivered
477,477,25/03/2024,FedEx,TRK408374,28/03/2024,Delivered
478,478,17/02/2024,UPS,TRK659382,22/02/2024,Shipped
479,479,18/02/2024,DHL,TRK108712,19/02/2024,Shipped
480,480,14/03/2024,FedEx,TRK166691,21/03/2024,Pending
481,481,18/06/2024,UPS,TRK074698,25/06/2024,Shipped
482,482,18/04/2024,DHL,TRK300336,21/04/2024,Shipped
483,483,14/08/2024,FedEx,TRK255762,16/08/2024,Shipped
484,484,26/06/2024,UPS,TRK871671,03/07/2024,Shipped
485,485,13/11/2023,DHL,TRK463643,15/11/2023,Shipped
486,486,26/05/2024,FedEx,TRK514824,31/05/2024,Delivered
487,487,08/05/2024,UPS,TRK505308,13/05/2024,Cancelled
488,488,26/07/2024,DHL,TRK287855,02/08/2024,Shipped
489,489,09/07/2024,FedEx,TRK615781,15/07/2024,Shipped
490,490,28/09/2024,UPS,TRK505320,02/10/2024,Delivered
491,491,30/01/2024,DHL,TRK655294,06/02/2024,Shipped
492,492,01/12/2023,FedEx,TRK916851,06/12/2023,Shipped
493,493,10/07/2024,UPS,TRK007045,14/07/2024,Delivered
494,494,21/03/2024,DHL,TRK848018,26/03/2024,Delivered
495,495,18/11/2023,FedEx,TRK330029,25/11/2023,Delivered
496,496,24/04/2024,UPS,TRK148495,26/04/2024,Shipped
497,497,15/09/2024,DHL,TRK742389,16/09/2024,Shipped
498,498,04/03/2024,FedEx,TRK561633,09/03/2024,Delivered
499,499,30/08/2024,UPS,TRK937359,06/09/2024,Shipped
500,500,21/08/2024,DHL,TRK138357,23/08/2024,Delivered
501,501,22/12/2023,FedEx,TRK551386,27/12/2023,Delivered
502,502,16/09/2024,UPS,TRK416111,24/09/2024,Pending
503,503,16/09/2024,DHL,TRK582317,19/09/2024,Pending
504,504,13/07/2024,FedEx,TRK855137,19/07/2024,Pending
505,505,04/05/2024,UPS,TRK038585,09/05/2024,Shipped
506,506,05/06/2024,DHL,TRK324150,09/06/2024,Shipped
507,507,02/01/2024,FedEx,TRK750772,07/01/2024,Shipped
508,508,12/08/2024,UPS,TRK826574,14/08/2024,Delivered
509,509,06/04/2024,DHL,TRK679822,11/04/2024,Shipped
510,510,24/07/2024,FedEx,TRK051505,26/07/2024,Shipped
511,511,22/08/2024,UPS,TRK795363,30/08/2024,Delivered
512,512,26/06/2024,DHL,TRK062489,04/07/2024,Shipped
513,513,03/07/2024,FedEx,TRK109602,04/07/2024,Shipped
514,514,05/05/2024,UPS,TRK650740,11/05/2024,Shipped
515,515,29/09/2024,DHL,TRK976110,03/10/2024,Delivered
516,516,11/01/2024,FedEx,TRK161006,12/01/2024,Pending
517,517,15/09/2024,UPS,TRK137754,18/09/2024,Delivered
518,518,09/06/2024,DHL,TRK036134,11/06/2024,Delivered
519,519,31/08/2024,FedEx,TRK411852,01/09/2024,Cancelled
520,520,27/12/2023,UPS,TRK058639,02/01/2024,Delivered
521,521,04/03/2024,DHL,TRK530305,08/03/2024,Pending
522,522,07/06/2024,FedEx,TRK892262,09/06/2024,Delivered
523,523,04/03/2024,UPS,TRK870949,06/03/2024,Delivered
524,524,15/05/2024,DHL,TRK457453,17/05/2024,Delivered
525,525,27/04/2024,FedEx,TRK641635,05/05/2024,Pending
526,526,19/05/2024,UPS,TRK897073,24/05/2024,Delivered
527,527,24/12/2023,DHL,TRK381248,27/12/2023,Shipped
528,528,12/12/2023,FedEx,TRK609197,16/12/2023,Shipped
529,529,07/09/2024,UPS,TRK392546,14/09/2024,Shipped
530,530,22/09/2024,DHL,TRK201296,24/09/2024,Pending
531,531,21/08/2024,FedEx,TRK175199,28/08/2024,Pending
532,532,05/01/2024,UPS,TRK688894,07/01/2024,Delivered
533,533,18/10/2024,DHL,TRK228468,24/10/2024,Delivered
534,534,10/09/2024,FedEx,TRK069062,17/09/2024,Shipped
535,535,20/07/2024,UPS,TRK554156,27/07/2024,Pending
536,536,28/10/2024,DHL,TRK749840,02/11/2024,Delivered
537,537,11/07/2024,FedEx,TRK145231,12/07/2024,Delivered
538,538,26/02/2024,UPS,TRK734755,28/02/2024,Shipped
539,539,09/01/2024,DHL,TRK037960,13/01/2024,Pending
540,540,06/02/2024,FedEx,TRK535165,08/02/2024,Shipped
541,541,16/07/2024,UPS,TRK770539,23/07/2024,Cancelled
542,542,05/03/2024,DHL,TRK784688,10/03/2024,Shipped
543,543,08/04/2024,FedEx,TRK597141,15/04/2024,Shipped
544,544,21/04/2024,UPS,TRK998471,29/04/2024,Delivered
545,545,24/12/2023,DHL,TRK854191,26/12/2023,Shipped
546,546,29/09/2024,FedEx,TRK050308,03/10/2024,Shipped
547,547,23/01/2024,UPS,TRK447263,29/01/2024,Cancelled
548,548,28/01/2024,DHL,TRK411773,04/02/2024,Pending
549,549,08/01/2024,FedEx,TRK344782,11/01/2024,Pending
550,550,04/01/2024,UPS,TRK665132,09/01/2024,Shipped
551,551,16/09/2024,DHL,TRK824969,22/09/2024,Cancelled
552,552,09/03/2024,FedEx,TRK361597,13/03/2024,Delivered
553,553,18/04/2024,UPS,TRK175758,21/04/2024,Shipped
554,554,21/09/2024,DHL,TRK343650,28/09/2024,Shipped
555,555,02/07/2024,FedEx,TRK405249,06/07/2024,Delivered
556,556,05/10/2024,UPS,TRK115789,10/10/2024,Pending
557,557,02/05/2024,DHL,TRK617376,09/05/2024,Shipped
558,558,13/10/2024,FedEx,TRK704326,18/10/2024,Delivered
559,559,23/04/2024,UPS,TRK496525,28/04/2024,Shipped
560,560,04/07/2024,DHL,TRK003480,08/07/2024,Delivered
561,561,01/12/2023,FedEx,TRK388658,07/12/2023,Delivered
562,562,09/09/2024,UPS,TRK231583,14/09/2024,Pending
563,563,22/01/2024,DHL,TRK793924,25/01/2024,Shipped
564,564,28/12/2023,FedEx,TRK661961,30/12/2023,Cancelled
565,565,31/05/2024,UPS,TRK787575,04/06/2024,Delivered
566,566,13/06/2024,DHL,TRK479733,20/06/2024,Delivered
567,567,02/06/2024,FedEx,TRK553483,06/06/2024,Pending
568,568,18/01/2024,UPS,TRK754856,23/01/2024,Delivered
569,569,15/08/2024,DHL,TRK188830,20/08/2024,Delivered
570,570,20/05/2024,FedEx,TRK738336,22/05/2024,Delivered
571,571,24/01/2024,UPS,TRK479274,30/01/2024,Delivered
572,572,29/03/2024,DHL,TRK586086,05/04/2024,Delivered
573,573,18/12/2023,FedEx,TRK092660,21/12/2023,Shipped
574,574,25/09/2024,UPS,TRK775578,01/10/2024,Pending
575,575,30/09/2024,DHL,TRK402826,06/10/2024,Shipped
576,576,22/11/2023,FedEx,TRK405064,30/11/2023,Shipped
577,577,30/04/2024,UPS,TRK270678,03/05/2024,Delivered
578,578,18/05/2024,DHL,TRK481441,23/05/2024,Shipped
579,579,03/02/2024,FedEx,TRK972451,09/02/2024,Pending
580,580,12/03/2024,UPS,TRK436259,16/03/2024,Shipped
581,581,08/07/2024,DHL,TRK012523,10/07/2024,Shipped
582,582,12/10/2024,FedEx,TRK294265,19/10/2024,Pending
583,583,22/06/2024,UPS,TRK447411,24/06/2024,Shipped
584,584,13/12/2023,DHL,TRK705054,19/12/2023,Shipped
585,585,30/05/2024,FedEx,TRK547488,01/06/2024,Shipped
586,586,26/03/2024,UPS,TRK474169,27/03/2024,Shipped
587,587,20/09/2024,DHL,TRK823284,22/09/2024,Delivered
588,588,23/01/2024,FedEx,TRK005695,27/01/2024,Delivered
589,589,03/12/2023,UPS,TRK280480,07/12/2023,Pending
590,590,17/03/2024,DHL,TRK310477,22/03/2024,Delivered
591,591,30/08/2024,FedEx,TRK357247,06/09/2024,Shipped
592,592,13/09/2024,UPS,TRK677767,18/09/2024,Shipped
593,593,23/03/2024,DHL,TRK505708,25/03/2024,Delivered
594,594,28/01/2024,FedEx,TRK006552,30/01/2024,Pending
595,595,30/09/2024,UPS,TRK070244,03/10/2024,Shipped
596,596,25/07/2024,DHL,TRK489769,01/08/2024,Cancelled
597,597,12/08/2024,FedEx,TRK248923,17/08/2024,Shipped
598,598,24/10/2024,UPS,TRK545214,28/10/2024,Pending
599,599,14/03/2024,DHL,TRK279330,20/03/2024,Delivered
600,600,29/10/2024,FedEx,TRK376407,31/10/2024,Delivered
601,601,30/11/2023,UPS,TRK488965,06/12/2023,Pending
602,602,14/09/2024,DHL,TRK922301,18/09/2024,Pending
603,603,16/03/2024,FedEx,TRK434751,20/03/2024,Delivered
604,604,28/07/2024,UPS,TRK275593,01/08/2024,Delivered
605,605,02/05/2024,DHL,TRK233332,03/05/2024,Delivered
606,606,08/06/2024,FedEx,TRK202410,12/06/2024,Delivered
607,607,04/11/2024,UPS,TRK949631,06/11/2024,Pending
608,608,14/04/2024,DHL,TRK462005,20/04/2024,Shipped
609,609,06/05/2024,FedEx,TRK031157,13/05/2024,Pending
610,610,19/05/2024,UPS,TRK909073,27/05/2024,Shipped
611,611,01/05/2024,DHL,TRK724543,06/05/2024,Pending
612,612,22/02/2024,FedEx,TRK730181,26/02/2024,Shipped
613,613,15/09/2024,UPS,TRK172299,21/09/2024,Pending
614,614,19/10/2024,DHL,TRK769063,21/10/2024,Shipped
615,615,25/12/2023,FedEx,TRK477397,30/12/2023,Pending
616,616,08/05/2024,UPS,TRK806462,15/05/2024,Shipped
617,617,21/03/2024,DHL,TRK252673,27/03/2024,Delivered
618,618,31/12/2023,FedEx,TRK563983,03/01/2024,Delivered
619,619,18/05/2024,UPS,TRK721979,24/05/2024,Shipped
620,620,05/10/2024,DHL,TRK573167,06/10/2024,Pending
621,621,06/02/2024,FedEx,TRK022701,10/02/2024,Delivered
622,622,26/08/2024,UPS,TRK516645,01/09/2024,Delivered
623,623,29/10/2024,DHL,TRK197783,31/10/2024,Delivered
624,624,06/03/2024,FedEx,TRK696642,10/03/2024,Delivered
625,625,29/02/2024,UPS,TRK103172,07/03/2024,Pending
626,626,12/10/2024,DHL,TRK897073,17/10/2024,Shipped
627,627,16/07/2024,FedEx,TRK925953,21/07/2024,Delivered
628,628,03/11/2024,UPS,TRK001217,07/11/2024,Shipped
629,629,28/08/2024,DHL,TRK758999,01/09/2024,Pending
630,630,26/08/2024,FedEx,TRK677248,28/08/2024,Pending
631,631,22/02/2024,UPS,TRK007128,24/02/2024,Delivered
632,632,26/05/2024,DHL,TRK112602,30/05/2024,Shipped
633,633,05/01/2024,FedEx,TRK156744,12/01/2024,Shipped
634,634,16/01/2024,UPS,TRK425967,21/01/2024,Pending
635,635,24/06/2024,DHL,TRK614962,27/06/2024,Pending
636,636,29/03/2024,FedEx,TRK707533,30/03/2024,Delivered
637,637,14/10/2024,UPS,TRK920093,16/10/2024,Delivered
638,638,08/06/2024,DHL,TRK558088,12/06/2024,Pending
639,639,03/08/2024,FedEx,TRK375533,07/08/2024,Cancelled
640,640,21/01/2024,UPS,TRK681986,28/01/2024,Pending
641,641,15/10/2024,DHL,TRK314372,18/10/2024,Pending
642,642,25/01/2024,FedEx,TRK848162,26/01/2024,Delivered
643,643,19/11/2023,UPS,TRK173597,20/11/2023,Cancelled
644,644,18/08/2024,DHL,TRK875253,23/08/2024,Pending
645,645,06/05/2024,FedEx,TRK883816,07/05/2024,Delivered
646,646,02/05/2024,UPS,TRK932150,04/05/2024,Shipped
647,647,17/12/2023,DHL,TRK462896,18/12/2023,Pending
648,648,17/04/2024,FedEx,TRK021641,25/04/2024,Delivered
649,649,27/08/2024,UPS,TRK941818,31/08/2024,Shipped
650,650,05/05/2024,DHL,TRK640375,10/05/2024,Delivered
651,651,29/04/2024,FedEx,TRK161003,07/05/2024,Shipped
652,652,13/08/2024,UPS,TRK796933,16/08/2024,Shipped
653,653,28/02/2024,DHL,TRK134370,04/03/2024,Delivered
654,654,01/07/2024,FedEx,TRK999171,07/07/2024,Shipped
655,655,10/08/2024,UPS,TRK410898,13/08/2024,Shipped
656,656,16/08/2024,DHL,TRK697896,24/08/2024,Delivered
657,657,30/12/2023,FedEx,TRK928500,31/12/2023,Shipped
658,658,30/10/2024,UPS,TRK118650,03/11/2024,Delivered
659,659,01/05/2024,DHL,TRK728239,05/05/2024,Pending
660,660,17/09/2024,FedEx,TRK073500,20/09/2024,Shipped
661,661,24/02/2024,UPS,TRK210404,29/02/2024,Delivered
662,662,30/08/2024,DHL,TRK594890,05/09/2024,Shipped
663,663,12/10/2024,FedEx,TRK376743,17/10/2024,Pending
664,664,29/09/2024,UPS,TRK224462,01/10/2024,Shipped
665,665,15/09/2024,DHL,TRK656920,16/09/2024,Pending
666,666,16/06/2024,FedEx,TRK917510,20/06/2024,Pending
667,667,13/06/2024,UPS,TRK630880,17/06/2024,Delivered
668,668,25/07/2024,DHL,TRK507937,27/07/2024,Shipped
669,669,18/04/2024,FedEx,TRK725082,19/04/2024,Delivered
670,670,18/01/2024,UPS,TRK139100,24/01/2024,Shipped
671,671,31/10/2024,DHL,TRK222009,07/11/2024,Pending
672,672,30/05/2024,FedEx,TRK808266,02/06/2024,Shipped
673,673,04/07/2024,UPS,TRK829750,12/07/2024,Delivered
674,674,02/12/2023,DHL,TRK000056,06/12/2023,Shipped
675,675,10/07/2024,FedEx,TRK871018,18/07/2024,Pending
676,676,27/08/2024,UPS,TRK536686,30/08/2024,Delivered
677,677,22/09/2024,DHL,TRK495508,28/09/2024,Pending
678,678,23/05/2024,FedEx,TRK801807,28/05/2024,Delivered
679,679,21/05/2024,UPS,TRK820019,23/05/2024,Shipped
680,680,11/11/2023,DHL,TRK745400,12/11/2023,Pending
681,681,22/11/2023,FedEx,TRK089177,27/11/2023,Delivered
682,682,16/04/2024,UPS,TRK271292,19/04/2024,Pending
683,683,25/09/2024,DHL,TRK551900,30/09/2024,Shipped
684,684,18/11/2023,FedEx,TRK628969,26/11/2023,Delivered
685,685,25/08/2024,UPS,TRK496667,26/08/2024,Shipped
686,686,13/11/2023,DHL,TRK564988,20/11/2023,Pending
687,687,02/10/2024,FedEx,TRK204544,07/10/2024,Shipped
688,688,20/11/2023,UPS,TRK817751,26/11/2023,Shipped
689,689,08/09/2024,DHL,TRK880339,10/09/2024,Shipped
690,690,18/11/2023,FedEx,TRK083005,23/11/2023,Pending
691,691,14/08/2024,UPS,TRK815757,15/08/2024,Shipped
692,692,13/06/2024,DHL,TRK615991,18/06/2024,Delivered
693,693,19/06/2024,FedEx,TRK344733,25/06/2024,Delivered
694,694,29/10/2024,UPS,TRK896436,02/11/2024,Cancelled
695,695,11/04/2024,DHL,TRK310821,15/04/2024,Shipped
696,696,25/07/2024,FedEx,TRK681024,30/07/2024,Pending
697,697,20/04/2024,UPS,TRK805107,23/04/2024,Pending
698,698,08/04/2024,DHL,TRK526035,09/04/2024,Delivered
699,699,14/12/2023,FedEx,TRK992930,22/12/2023,Shipped
700,700,08/02/2024,UPS,TRK995933,10/02/2024,Delivered
701,701,16/07/2024,DHL,TRK336913,22/07/2024,Delivered
702,702,14/06/2024,FedEx,TRK017226,19/06/2024,Cancelled
703,703,22/04/2024,UPS,TRK163587,26/04/2024,Delivered
704,704,03/12/2023,DHL,TRK292600,05/12/2023,Pending
705,705,04/07/2024,FedEx,TRK752824,06/07/2024,Delivered
706,706,07/12/2023,UPS,TRK535762,15/12/2023,Delivered
707,707,06/08/2024,DHL,TRK533416,11/08/2024,Shipped
708,708,11/04/2024,FedEx,TRK289943,16/04/2024,Delivered
709,709,06/05/2024,UPS,TRK051897,10/05/2024,Delivered
710,710,08/11/2023,DHL,TRK786402,10/11/2023,Pending
711,711,01/12/2023,FedEx,TRK097271,03/12/2023,Shipped
712,712,14/08/2024,UPS,TRK720411,16/08/2024,Shipped
713,713,14/07/2024,DHL,TRK893564,21/07/2024,Pending
714,714,02/10/2024,FedEx,TRK605008,05/10/2024,Pending
715,715,24/11/2023,UPS,TRK080249,28/11/2023,Pending
716,716,30/11/2023,DHL,TRK681251,03/12/2023,Delivered
717,717,25/05/2024,FedEx,TRK882746,29/05/2024,Shipped
718,718,03/05/2024,UPS,TRK661084,05/05/2024,Shipped
719,719,24/03/2024,DHL,TRK829479,01/04/2024,Shipped
720,720,04/04/2024,FedEx,TRK960210,06/04/2024,Pending
721,721,14/09/2024,UPS,TRK433032,17/09/2024,Pending
722,722,21/12/2023,DHL,TRK492176,25/12/2023,Pending
723,723,21/04/2024,FedEx,TRK134896,27/04/2024,Delivered
724,724,26/11/2023,UPS,TRK583917,30/11/2023,Shipped
725,725,05/02/2024,DHL,TRK915760,09/02/2024,Pending
726,726,30/06/2024,FedEx,TRK570489,03/07/2024,Shipped
727,727,03/10/2024,UPS,TRK353660,08/10/2024,Cancelled
728,728,12/11/2023,DHL,TRK428457,18/11/2023,Pending
729,729,30/07/2024,FedEx,TRK763160,03/08/2024,Pending
730,730,08/05/2024,UPS,TRK838315,10/05/2024,Shipped
731,731,21/05/2024,DHL,TRK138335,25/05/2024,Shipped
732,732,07/03/2024,FedEx,TRK859101,13/03/2024,Pending
733,733,14/06/2024,UPS,TRK749704,22/06/2024,Shipped
734,734,01/07/2024,DHL,TRK671038,07/07/2024,Pending
735,735,27/05/2024,FedEx,TRK481728,31/05/2024,Shipped
736,736,30/07/2024,UPS,TRK748099,06/08/2024,Delivered
737,737,10/07/2024,DHL,TRK493443,15/07/2024,Shipped
738,738,30/08/2024,FedEx,TRK063434,02/09/2024,Shipped
739,739,09/01/2024,UPS,TRK518609,14/01/2024,Shipped
740,740,30/03/2024,DHL,TRK084053,31/03/2024,Pending
741,741,15/08/2024,FedEx,TRK068398,21/08/2024,Pending
742,742,31/08/2024,UPS,TRK856260,05/09/2024,Shipped
743,743,01/05/2024,DHL,TRK924466,06/05/2024,Shipped
744,744,19/07/2024,FedEx,TRK347367,25/07/2024,Delivered
745,745,22/01/2024,UPS,TRK667019,23/01/2024,Shipped
746,746,08/09/2024,DHL,TRK778524,15/09/2024,Shipped
747,747,24/04/2024,FedEx,TRK872460,27/04/2024,Delivered
748,748,21/09/2024,UPS,TRK022468,26/09/2024,Pending
749,749,13/02/2024,DHL,TRK551353,20/02/2024,Delivered
750,750,07/04/2024,FedEx,TRK864090,08/04/2024,Delivered
751,751,21/05/2024,UPS,TRK681090,29/05/2024,Delivered
752,752,02/07/2024,DHL,TRK408463,10/07/2024,Pending
753,753,20/11/2023,FedEx,TRK432069,22/11/2023,Shipped
754,754,14/07/2024,UPS,TRK542156,18/07/2024,Delivered
755,755,30/01/2024,DHL,TRK955243,07/02/2024,Shipped
756,756,23/07/2024,FedEx,TRK224157,25/07/2024,Delivered
757,757,30/05/2024,UPS,TRK170270,07/06/2024,Cancelled
758,758,12/11/2023,DHL,TRK193975,18/11/2023,Shipped
759,759,25/07/2024,FedEx,TRK951645,31/07/2024,Shipped
760,760,08/10/2024,UPS,TRK033920,13/10/2024,Shipped
761,761,02/12/2023,DHL,TRK808068,09/12/2023,Pending
762,762,23/06/2024,FedEx,TRK605866,27/06/2024,Shipped
763,763,20/12/2023,UPS,TRK822471,21/12/2023,Shipped
764,764,27/12/2023,DHL,TRK324083,31/12/2023,Delivered
765,765,13/01/2024,FedEx,TRK891251,18/01/2024,Pending
766,766,15/05/2024,UPS,TRK298256,17/05/2024,Shipped
767,767,02/03/2024,DHL,TRK541514,05/03/2024,Pending
768,768,01/11/2024,FedEx,TRK317042,07/11/2024,Delivered
769,769,20/02/2024,UPS,TRK446841,23/02/2024,Shipped
770,770,03/06/2024,DHL,TRK929711,06/06/2024,Pending
771,771,31/03/2024,FedEx,TRK882067,03/04/2024,Pending
1226,1226,17/07/2024,DHL,TRK052253,24/07/2024,Pending
772,772,15/03/2024,UPS,TRK678703,18/03/2024,Delivered
773,773,12/12/2023,DHL,TRK528683,19/12/2023,Shipped
774,774,08/05/2024,FedEx,TRK187766,12/05/2024,Pending
775,775,30/01/2024,UPS,TRK267259,04/02/2024,Delivered
776,776,01/09/2024,DHL,TRK571638,06/09/2024,Pending
777,777,05/12/2023,FedEx,TRK000419,11/12/2023,Delivered
778,778,15/08/2024,UPS,TRK024577,21/08/2024,Shipped
779,779,15/12/2023,DHL,TRK266197,21/12/2023,Delivered
780,780,09/01/2024,FedEx,TRK188032,14/01/2024,Shipped
781,781,15/07/2024,UPS,TRK062028,21/07/2024,Shipped
782,782,14/12/2023,DHL,TRK596032,20/12/2023,Delivered
783,783,04/05/2024,FedEx,TRK319149,09/05/2024,Shipped
784,784,26/12/2023,UPS,TRK646962,28/12/2023,Delivered
785,785,12/06/2024,DHL,TRK863817,15/06/2024,Delivered
786,786,23/03/2024,FedEx,TRK319671,28/03/2024,Delivered
787,787,01/03/2024,UPS,TRK362565,02/03/2024,Delivered
788,788,22/03/2024,DHL,TRK971840,23/03/2024,Shipped
789,789,10/06/2024,FedEx,TRK869220,17/06/2024,Delivered
790,790,17/06/2024,UPS,TRK410446,23/06/2024,Shipped
791,791,06/07/2024,DHL,TRK980817,11/07/2024,Pending
792,792,14/12/2023,FedEx,TRK262154,20/12/2023,Shipped
793,793,29/12/2023,UPS,TRK490592,04/01/2024,Delivered
794,794,02/12/2023,DHL,TRK149644,09/12/2023,Pending
795,795,30/08/2024,FedEx,TRK718801,03/09/2024,Shipped
796,796,21/02/2024,UPS,TRK227276,27/02/2024,Delivered
797,797,25/09/2024,DHL,TRK294980,29/09/2024,Delivered
798,798,12/10/2024,FedEx,TRK774462,16/10/2024,Delivered
799,799,07/04/2024,UPS,TRK851336,15/04/2024,Delivered
800,800,06/03/2024,DHL,TRK553551,12/03/2024,Shipped
801,801,28/06/2024,FedEx,TRK636346,03/07/2024,Delivered
802,802,14/10/2024,UPS,TRK492467,21/10/2024,Delivered
803,803,09/10/2024,DHL,TRK886843,11/10/2024,Delivered
804,804,28/06/2024,FedEx,TRK241193,01/07/2024,Shipped
805,805,18/05/2024,UPS,TRK437953,22/05/2024,Shipped
806,806,20/02/2024,DHL,TRK130055,27/02/2024,Delivered
807,807,09/05/2024,FedEx,TRK349824,12/05/2024,Delivered
808,808,15/07/2024,UPS,TRK670051,23/07/2024,Delivered
809,809,15/12/2023,DHL,TRK004821,19/12/2023,Delivered
810,810,30/10/2024,FedEx,TRK086531,01/11/2024,Delivered
811,811,17/05/2024,UPS,TRK331093,25/05/2024,Delivered
812,812,11/03/2024,DHL,TRK999174,16/03/2024,Pending
813,813,16/11/2023,FedEx,TRK222110,18/11/2023,Shipped
814,814,13/05/2024,UPS,TRK968370,19/05/2024,Delivered
815,815,21/12/2023,DHL,TRK467222,28/12/2023,Shipped
816,816,15/06/2024,FedEx,TRK404478,22/06/2024,Shipped
817,817,25/02/2024,UPS,TRK451333,03/03/2024,Delivered
818,818,19/12/2023,DHL,TRK149750,21/12/2023,Pending
819,819,25/06/2024,FedEx,TRK912507,26/06/2024,Pending
820,820,19/04/2024,UPS,TRK277163,23/04/2024,Pending
821,821,27/03/2024,DHL,TRK402154,03/04/2024,Pending
822,822,22/02/2024,FedEx,TRK958990,28/02/2024,Delivered
823,823,13/04/2024,UPS,TRK092014,14/04/2024,Delivered
824,824,27/11/2023,DHL,TRK268236,01/12/2023,Delivered
825,825,01/08/2024,FedEx,TRK292864,07/08/2024,Delivered
826,826,27/12/2023,UPS,TRK100991,03/01/2024,Shipped
827,827,05/10/2024,DHL,TRK389014,06/10/2024,Pending
828,828,13/11/2023,FedEx,TRK883329,17/11/2023,Shipped
